,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4069,4111100,Itambé,41,PR,518.98125,524.5808823529411,504.4852941176472,533.5515624999998,528.5294117647059
4070,4111209,Itapejara d'Oeste,41,PR,508.0395555555556,519.8502183406115,508.1406113537117,523.8924444444442,492.92576419213975
4071,4111258,Itaperuçu,41,PR,494.7208737864075,516.9305309734514,499.48761061946914,508.9873786407767,504.24778761061947
4072,4111308,Itaúna do Sul,41,PR,484.47666666666663,488.763492063492,480.84920634920616,474.8883333333333,478.0952380952381
4073,4111407,Ivaí,41,PR,510.175,525.8339181286552,503.46198830409367,509.74500000000006,486.6666666666667
4074,4111506,Ivaiporã,41,PR,523.5526462395547,520.9931937172771,514.763612565445,522.0534818941502,519.6858638743455
4075,4111555,Ivaté,41,PR,498.1009900990099,501.77809523809543,483.177142857143,506.97623762376224,478.2857142857143
4076,4111605,Ivatuba,41,PR,517.7496732026148,514.4794871794873,518.1410256410259,513.2575163398692,568.5897435897435
4077,4111704,Jaboti,41,PR,517.622857142857,524.4083333333334,505.7222222222221,523.0228571428572,527.2222222222222
4078,4111803,Jacarezinho,41,PR,510.95853658536555,522.9053833605219,512.3336052202282,512.0168989547036,505.74225122349105
4079,4111902,Jaguapitã,41,PR,524.7191489361703,525.5405228758169,512.0594771241826,517.4099290780144,507.9738562091503
4080,4112009,Jaguariaíva,41,PR,509.9422374429222,522.8530172413795,515.8588362068967,510.96301369863033,487.0689655172414
4081,4112108,Jandaia do Sul,41,PR,522.1902777777777,516.1321808510642,511.08005319148947,524.024444444445,518.8297872340426
4082,4112207,Janiópolis,41,PR,496.8638888888888,496.0972972972971,486.5135135135139,486.8847222222221,512.1621621621622
4083,4112306,Japira,41,PR,501.94374999999985,499.6138888888888,490.8555555555556,505.75312499999995,505.55555555555554
4084,4112405,Japurá,41,PR,514.9852631578947,503.384,502.4950000000001,500.94526315789454,496.0
4085,4112504,Jardim Alegre,41,PR,510.1249999999998,502.40852713178293,499.0178294573642,494.9225806451613,506.04651162790697
4086,4112603,Jardim Olinda,41,PR,484.1538461538461,472.08620689655186,469.1896551724137,469.5346153846155,463.44827586206895
4087,4112702,Jataizinho,41,PR,505.01141304347806,510.122680412371,501.95051546391744,508.62989130434835,460.6185567010309
4088,4112751,Jesuítas,41,PR,513.5975609756099,520.7306569343069,508.6175182481752,533.6813008130081,546.5693430656934
4089,4112801,Joaquim Távora,41,PR,516.4336956521737,525.4602040816326,522.7857142857141,538.9554347826086,525.1020408163265
4090,4112900,Jundiaí do Sul,41,PR,497.68199999999996,520.4230769230769,499.20769230769235,519.7179999999998,483.84615384615387
4091,4112959,Juranda,41,PR,500.45643564356436,508.20097087378645,492.6203883495147,502.4118811881186,504.07766990291265
4092,4113007,Jussara,41,PR,503.8058823529412,502.07362637362627,495.8956043956043,489.0047058823531,486.3736263736264
4093,4113106,Kaloré,41,PR,512.7339285714287,500.5499999999999,491.12580645161285,504.3071428571428,491.2903225806452
4094,4113205,Lapa,41,PR,509.353917050692,518.3325830653807,508.15605573419083,519.1532258064511,499.39978563772775
4095,4113254,Laranjal,41,PR,488.27826086956526,503.9208333333335,489.1104166666667,491.18695652173926,528.3333333333334
4096,4113304,Laranjeiras do Sul,41,PR,521.5088379705397,529.6024999999995,515.0357812499997,522.1621931260225,512.21875
4097,4113403,Leópolis,41,PR,487.2197183098592,513.2756410256409,493.33717948717964,489.7169014084506,481.28205128205127
4098,4113429,Lidianópolis,41,PR,497.07435897435903,508.06499999999994,495.2599999999999,492.14871794871783,520.5
4099,4113452,Lindoeste,41,PR,498.38142857142833,508.39444444444445,497.2374999999999,481.2914285714286,512.2222222222222
4100,4113502,Loanda,41,PR,511.9984709480124,507.3284916201122,506.13324022346427,496.8553516819574,495.3072625698324
4101,4113601,Lobato,41,PR,510.6243243243244,498.8133333333332,487.17866666666697,509.4527027027027,514.6666666666666
4102,4113700,Londrina,41,PR,539.4687872023798,551.2098694516986,536.5330113141833,552.9275018601178,532.2175805047867
4103,4113734,Luiziana,41,PR,490.0329896907217,507.00392156862756,500.02156862745096,493.3206185567012,516.2745098039215
4104,4113759,Lunardelli,41,PR,513.30625,508.2393939393939,491.98484848484844,503.4124999999999,487.8787878787879
4105,4113809,Lupionópolis,41,PR,497.86666666666673,507.8586538461537,503.63942307692287,505.7135416666666,495.38461538461536
4106,4113908,Mallet,41,PR,523.1621212121213,536.3314285714288,510.4192857142857,541.1689393939394,545.7142857142857
4107,4114005,Mamborê,41,PR,510.6300813008129,517.9334661354579,506.69083665338644,506.1264227642273,526.1354581673306
4108,4114104,Mandaguaçu,41,PR,510.7352173913044,511.79482071713153,510.37968127490035,512.0082608695651,503.66533864541833
4109,4114203,Mandaguari,41,PR,529.0673960612693,526.5817444219067,518.9541582150104,531.7586433260401,530.3853955375254
4110,4114302,Mandirituba,41,PR,505.27524429967406,528.1361445783135,511.1674698795179,513.3967426710096,507.5903614457831
4111,4114351,Manfrinópolis,41,PR,505.015625,513.5999999999999,474.2390243902439,506.05625000000003,452.1951219512195
4112,4114401,Mangueirinha,41,PR,508.7809756097556,521.9886363636363,496.84909090909093,509.5234146341464,503.45454545454544
4113,4114500,Manoel Ribas,41,PR,520.860402684564,520.9377358490567,506.54716981132077,514.1409395973154,546.9182389937107
4114,4114609,Marechal Cândido Rondon,41,PR,527.389990557129,543.6234611953613,524.1484388938453,548.8390934844184,533.7555753791257
4115,4114708,Maria Helena,41,PR,503.35522388059707,488.09466666666646,481.29600000000016,481.4955223880596,519.7333333333333
4116,4114807,Marialva,41,PR,522.4420479302837,521.5704781704779,516.1910602910602,517.3265795206971,544.1995841995843
4117,4114906,Marilândia do Sul,41,PR,501.77757009345794,517.0345132743362,508.0053097345134,504.81121495327085,508.6725663716814
4118,4115002,Marilena,41,PR,506.22051282051285,501.41157024793387,498.8801652892561,499.93931623931627,527.2727272727273
4119,4115101,Mariluz,41,PR,490.4978021978023,503.6281250000001,496.9291666666668,505.2582417582419,503.125
4120,4115200,Maringá,41,PR,540.0153108567897,544.2606726849156,533.8492865463013,546.3072223940626,564.6359930110658
4121,4115309,Mariópolis,41,PR,517.1176470588236,521.9188679245284,499.7084905660379,527.8794117647058,515.0943396226415
4122,4115358,Maripá,41,PR,521.1264150943394,532.8168224299067,513.8869158878506,547.5877358490563,538.8785046728972
4123,4115408,Marmeleiro,41,PR,516.2884615384615,529.1728758169934,510.8650326797388,532.9038461538469,513.5294117647059
4124,4115457,Marquinho,41,PR,508.4132530120481,506.8068965517241,487.5333333333334,492.24939759036175,466.4367816091954
4125,4115507,Marumbi,41,PR,510.21764705882333,502.4232142857142,486.2910714285714,488.57254901960783,449.64285714285717
4126,4115606,Matelândia,41,PR,514.5272189349113,523.0797752808984,506.4373595505616,518.4508875739648,493.2584269662921
4127,4115705,Matinhos,41,PR,508.2996672212979,519.1327131782948,516.6826356589145,515.3023294509147,502.2015503875969
4128,4115739,Mato Rico,41,PR,468.70000000000005,480.8499999999999,477.2833333333333,511.5904761904762,416.6666666666667
4129,4115754,Mauá da Serra,41,PR,498.88934426229486,516.1547619047618,505.0595238095236,507.26393442622935,482.85714285714283
4130,4115804,Medianeira,41,PR,528.9534839924678,538.8968225948815,525.1558693733457,543.8175141242938,516.9991173874669
4131,4115853,Mercedes,41,PR,525.4641304347825,537.4572916666667,499.3510416666665,519.5217391304346,534.375
4132,4115903,Mirador,41,PR,493.49310344827586,499.18,483.5685714285716,495.87586206896555,462.2857142857143
4133,4116000,Miraselva,41,PR,501.34318181818185,521.1791666666667,508.3416666666665,504.74318181818177,487.5
4134,4116059,Missal,41,PR,514.9423387096773,536.2550781249996,517.9179687499999,548.911693548387,524.84375
4135,4116109,Moreira Sales,41,PR,498.5614814814816,493.59366197183124,491.14366197183114,494.3829629629626,493.6619718309859
4136,4116208,Morretes,41,PR,494.9470967741935,515.508484848485,504.74545454545444,513.2225806451614,500.24242424242425
4137,4116307,Munhoz de Melo,41,PR,517.6020408163265,523.4018518518519,492.4796296296297,501.3836734693879,524.074074074074
4138,4116406,Nossa Senhora das Graças,41,PR,485.32142857142856,485.3013157894737,482.3486842105263,483.2414285714285,461.3157894736842
4139,4116505,Nova Aliança do Ivaí,41,PR,499.40000000000003,493.99583333333334,486.14166666666665,500.82631578947365,495.0
4140,4116604,Nova América da Colina,41,PR,501.23870967741937,508.50156249999986,503.97656249999994,525.0064516129033,502.1875
4141,4116703,Nova Aurora,41,PR,511.1727272727274,517.5709219858156,504.9141843971628,528.4424242424244,503.97163120567376
4142,4116802,Nova Cantu,41,PR,497.6089108910887,503.0990291262135,482.9815533980582,483.65049504950497,460.0
4143,4116901,Nova Esperança,41,PR,513.9553072625698,515.9950904392764,510.34392764857904,519.6393854748604,531.0594315245478
4144,4116950,Nova Esperança do Sudoeste,41,PR,511.1866666666666,527.3457142857143,501.7038095238096,528.2390476190477,504.95238095238096
4145,4117008,Nova Fátima,41,PR,502.0458598726115,505.3150602409639,502.9789156626504,502.7700636942674,504.33734939759034
4146,4117057,Nova Laranjeiras,41,PR,524.090909090909,535.5113475177307,512.4439716312055,518.2424242424244,508.2269503546099
4147,4117107,Nova Londrina,41,PR,503.8088607594936,510.17800000000017,507.82039999999995,503.1438818565402,503.84
4148,4117206,Nova Olímpia,41,PR,503.88210526315777,512.228282828283,492.0969696969698,514.7989473684214,546.4646464646464
4149,4117214,Nova Santa Bárbara,41,PR,492.30172413793105,500.83538461538467,501.1646153846154,506.0586206896551,468.61538461538464
4150,4117222,Nova Santa Rosa,41,PR,515.0451127819548,533.7941605839414,516.5291970802917,542.7834586466165,518.8321167883212
4151,4117255,Nova Prata do Iguaçu,41,PR,514.0340248962656,528.584523809524,508.8793650793653,524.9730290456432,533.0952380952381
4152,4117271,Nova Tebas,41,PR,484.6365384615385,487.3585585585585,473.54594594594624,483.6201923076925,462.8828828828829
4153,4117297,Novo Itacolomi,41,PR,499.0128205128205,511.96835443037963,496.00886075949364,501.5320512820512,497.46835443037975
4154,4117305,Ortigueira,41,PR,494.2702127659576,494.58841059602673,492.1473509933773,493.930141843972,460.1324503311258
4155,4117404,Ourizona,41,PR,477.53214285714284,512.2666666666667,500.1066666666666,524.5214285714286,529.3333333333334
4156,4117453,Ouro Verde do Oeste,41,PR,521.2233333333334,520.1081632653061,505.1295918367345,520.6288888888889,470.2040816326531
4157,4117503,Paiçandu,41,PR,505.20441176470587,513.7381604696672,514.4727984344424,510.6970588235297,526.4187866927593
4158,4117602,Palmas,41,PR,507.62104347826033,517.728760330579,503.051570247934,507.1373913043476,510.1487603305785
4159,4117701,Palmeira,41,PR,528.630666666666,549.9307304785895,531.4224181360206,546.1706666666672,531.5869017632242
4160,4117800,Palmital,41,PR,495.72479338843004,512.8308000000002,504.2428000000001,479.43553719008264,492.88
4161,4117909,Palotina,41,PR,525.3771900826447,534.4270897832822,517.2752321981422,535.8940495867772,537.5541795665634
4162,4118006,Paraíso do Norte,41,PR,512.3165714285715,520.4675824175825,510.1642857142856,506.62342857142846,514.6153846153846
4163,4118105,Paranacity,41,PR,504.16604938271604,496.8505882352936,501.39294117647046,496.05123456790153,508.8235294117647
4164,4118204,Paranaguá,41,PR,504.4264477884186,514.0563682219413,512.062883564522,512.0450980392151,491.6603614964271
4165,4118303,Paranapoema,41,PR,489.76590909090896,474.94347826086965,465.7782608695654,472.45681818181816,490.4347826086956
4166,4118402,Paranavaí,41,PR,515.6966708542706,519.4441597139439,512.6648390941593,516.3410175879396,525.9237187127533
4167,4118451,Pato Bragado,41,PR,522.2817073170731,541.074418604651,514.7627906976742,561.2573170731706,507.6744186046512
4168,4118501,Pato Branco,41,PR,529.3185152057251,540.0746484874304,526.4069024286325,549.1857781753141,533.1060928845335
4169,4118600,Paula Freitas,41,PR,514.823076923077,532.5092592592594,516.8999999999999,514.823076923077,526.6666666666666
4170,4118709,Paulo Frontin,41,PR,504.86666666666656,514.85,504.6474358974359,497.43466666666677,514.3589743589744
4171,4118808,Peabiru,41,PR,506.3022727272728,504.10526315789497,501.57736842105277,504.3079545454544,496.3157894736842
4172,4118857,Perobal,41,PR,502.91549295774666,508.93333333333317,494.7055555555555,514.7126760563381,502.77777777777777
4173,4118907,Pérola,41,PR,518.5465648854961,515.968148148148,503.13333333333355,499.3274809160303,550.3703703703703
4174,4119004,Pérola d'Oeste,41,PR,503.00551181102355,524.0054687500002,505.20625000000035,522.6165354330709,525.3125
4175,4119103,Piên,41,PR,499.82694610778464,520.9064864864862,500.45459459459465,515.8341317365271,525.8378378378378
4176,4119152,Pinhais,41,PR,522.8418949771686,535.6832564739256,526.5838949982262,534.5592846270931,517.2685349414686
4177,4119202,Pinhalão,41,PR,504.32586206896565,504.1296875,495.37499999999994,477.8724137931035,477.8125
4178,4119251,Pinhal de São Bento,41,PR,477.9825000000001,490.26086956521755,474.6195652173912,474.41750000000013,417.82608695652175
4179,4119301,Pinhão,41,PR,501.166603053435,509.54231464737745,502.2616636528031,488.16316793893077,480.6871609403255
4180,4119400,Piraí do Sul,41,PR,510.195294117647,517.4915441176468,508.28345588235317,502.0101960784313,485.95588235294116
4181,4119509,Piraquara,41,PR,508.59191039203404,521.3711950394576,516.6355693348357,516.664779091475,496.0428410372041
4182,4119608,Pitanga,41,PR,501.25522648083586,513.3820469798667,500.84261744966494,500.9337979094081,494.5973154362416
4183,4119657,Pitangueiras,41,PR,502.5342857142857,507.5048780487806,502.0756097560976,490.66285714285715,497.5609756097561
4184,4119707,Planaltina do Paraná,41,PR,494.5466666666667,491.78000000000003,476.7550000000002,487.3093333333333,458.5
4185,4119806,Planalto,41,PR,508.97788018433164,526.3310344827588,504.42068965517257,519.5912442396314,511.7241379310345
4186,4119905,Ponta Grossa,41,PR,541.3366085946589,549.9743861977458,536.6852908648528,554.2380952380956,533.2227383322274
4187,4119954,Pontal do Paraná,41,PR,500.2168449197859,521.3599514563107,515.6684466019419,520.3652406417114,480.97087378640776
4188,4120002,Porecatu,41,PR,513.488349514563,512.9366197183101,508.2765258215961,510.18592233009724,494.36619718309856
4189,4120101,Porto Amazonas,41,PR,503.88620689655187,508.13968253968267,509.50317460317467,506.44310344827574,486.031746031746
4190,4120150,Porto Barreiro,41,PR,495.6939393939394,500.79411764705884,485.84411764705885,506.99393939393946,524.7058823529412
4191,4120200,Porto Rico,41,PR,487.56578947368433,485.71538461538466,480.7589743589745,491.25526315789466,470.2564102564103
4192,4120309,Porto Vitória,41,PR,525.5536585365853,538.0488372093023,521.479069767442,532.2317073170731,506.9767441860465
4193,4120333,Prado Ferreira,41,PR,520.1032258064516,525.0031250000001,510.6515625,534.1919354838709,500.3125
4194,4120358,Pranchita,41,PR,498.9844827586207,512.1512396694211,494.600826446281,498.67586206896544,512.2314049586777
4195,4120408,Presidente Castelo Branco,41,PR,495.29999999999984,502.14374999999995,497.2583333333332,498.10930232558144,529.1666666666666
4196,4120507,Primeiro de Maio,41,PR,505.04350649350664,511.19999999999976,501.48917197452204,507.94480519480527,491.71974522292993
4197,4120606,Prudentópolis,41,PR,510.98899408284103,520.6023728813556,504.9696045197742,509.84982248520754,481.31073446327684
4198,4120655,Quarto Centenário,41,PR,490.03333333333325,513.8820512820514,501.56410256410254,519.9805555555555,497.94871794871796
4199,4120705,Quatiguá,41,PR,530.3012195121951,544.5987951807231,529.5096385542171,538.3926829268291,553.0120481927711
4200,4120804,Quatro Barras,41,PR,523.623929471033,543.2947004608303,529.1905529953925,534.2198992443325,525.6221198156682
4201,4120853,Quatro Pontes,41,PR,531.858064516129,549.2260416666667,521.6083333333335,544.7935483870967,539.7916666666666
4202,4120903,Quedas do Iguaçu,41,PR,510.2993630573249,523.164430894309,506.79065040650346,524.5876857749473,500.3658536585366
4203,4121000,Querência do Norte,41,PR,492.33178294573645,493.74825174825173,481.3020979020979,477.29999999999995,472.72727272727275
4204,4121109,Quinta do Sol,41,PR,511.8507936507938,494.4200000000001,487.8230769230768,490.1222222222222,506.7692307692308
4205,4121208,Quitandinha,41,PR,498.2859060402685,519.1845679012345,501.53641975308636,512.520134228188,499.01234567901236
4206,4121257,Ramilândia,41,PR,495.4672131147541,510.2462686567163,504.33432835820895,505.52622950819676,480.0
4207,4121307,Rancho Alegre,41,PR,500.549090909091,492.5366666666667,485.47833333333347,511.02909090909094,478.3333333333333
4208,4121356,Rancho Alegre D'Oeste,41,PR,473.5576923076924,479.72962962962964,486.3277777777776,465.1,477.037037037037
4209,4121406,Realeza,41,PR,519.940546697039,539.5236170212775,521.08914893617,534.8599088838268,537.2340425531914
4210,4121505,Rebouças,41,PR,512.3203592814368,524.1063583815026,511.56647398843916,515.114371257485,522.1965317919075
4211,4121604,Renascença,41,PR,506.62781065088745,515.1485875706214,494.0802259887007,501.9715976331362,476.38418079096044
4212,4121703,Reserva,41,PR,512.6567901234566,507.12797619047586,498.8607142857142,517.3500000000003,496.42857142857144
4213,4121752,Reserva do Iguaçu,41,PR,489.92476190476157,502.54766355140174,497.1224299065421,470.3904761904763,470.0934579439252
4214,4121802,Ribeirão Claro,41,PR,511.7237113402061,516.8466019417476,497.2359223300972,509.7999999999998,495.92233009708735
4215,4121901,Ribeirão do Pinhal,41,PR,494.43971962616854,509.80000000000007,506.97723214285713,496.05887850467326,480.89285714285717
4216,4122008,Rio Azul,41,PR,523.4271428571428,523.3825503355705,502.94026845637615,518.14,490.06711409395973
4217,4122107,Rio Bom,41,PR,491.91333333333324,509.2576923076922,496.25769230769225,515.4977777777779,495.38461538461536
4218,4122156,Rio Bonito do Iguaçu,41,PR,500.3962546816483,512.6220216606499,498.98519855595686,501.66254681647905,480.57761732851986
4219,4122172,Rio Branco do Ivaí,41,PR,496.6899999999999,501.4047619047618,484.04761904761904,450.60999999999996,464.76190476190476
4220,4122206,Rio Branco do Sul,41,PR,497.5445623342176,517.8280788177343,504.46674876847305,509.3129973474801,502.26600985221677
4221,4122305,Rio Negro,41,PR,525.7728855721393,539.1429906542056,521.3373831775702,549.7659203980098,531.0280373831775
4222,4122404,Rolândia,41,PR,525.9162767039676,535.1245480494772,523.1296860133211,531.9595116988809,523.9391056137013
4223,4122503,Roncador,41,PR,494.1761538461536,510.99855072463794,500.42463768115965,505.2315384615385,485.5072463768116
4224,4122602,Rondon,41,PR,504.1897260273971,502.3787096774195,496.1593548387095,505.1006849315069,503.61290322580646
4225,4122651,Rosário do Ivaí,41,PR,479.50666666666655,474.42000000000024,472.79647058823525,474.6493333333334,433.6470588235294
4226,4122701,Sabáudia,41,PR,493.5758620689655,508.540909090909,502.40340909090907,503.0689655172414,506.59090909090907
4227,4122800,Salgado Filho,41,PR,523.5951219512194,537.3611764705882,513.4752941176472,536.7804878048782,529.1764705882352
4228,4122909,Salto do Itararé,41,PR,496.456862745098,495.88518518518515,508.48148148148164,502.8176470588234,454.81481481481484
4229,4123006,Salto do Lontra,41,PR,511.0400000000001,521.2209677419354,509.2181451612902,523.3933333333333,526.2903225806451
4230,4123105,Santa Amélia,41,PR,499.80655737704916,506.33692307692286,482.88769230769213,485.06393442622976,519.0769230769231
4231,4123204,Santa Cecília do Pavão,41,PR,512.4520000000001,514.521818181818,502.3727272727273,512.538,494.54545454545456
4232,4123303,Santa Cruz de Monte Castelo,41,PR,497.20588235294116,500.45888888888885,494.59222222222235,501.783529411765,485.3333333333333
4233,4123402,Santa Fé,41,PR,510.825,511.6006802721089,507.9544217687075,518.7864285714287,538.5034013605442
4234,4123501,Santa Helena,41,PR,520.7744730679159,540.1048888888888,521.4122222222223,535.2496487119439,523.4666666666667
4235,4123600,Santa Inês,41,PR,500.6723404255321,492.9857142857141,489.4326530612245,480.64042553191496,490.61224489795916
4236,4123709,Santa Isabel do Ivaí,41,PR,487.3753731343282,486.7173611111109,478.76666666666665,489.19552238805977,462.9166666666667
4237,4123808,Santa Izabel do Oeste,41,PR,505.8817021276594,514.1836653386454,497.3043824701194,512.0425531914894,489.0836653386454
4238,4123824,Santa Lúcia,41,PR,500.40294117647085,507.44571428571425,485.76285714285706,514.1500000000002,481.14285714285717
4239,4123857,Santa Maria do Oeste,41,PR,497.85000000000036,491.70864197530875,484.74629629629635,494.85131578947363,480.61728395061726
4240,4123907,Santa Mariana,41,PR,501.2113095238097,512.5050847457625,502.50564971751373,506.6255952380952,496.15819209039546
4241,4123956,Santa Mônica,41,PR,483.2105263157895,497.0101694915255,480.5762711864406,492.04561403508774,492.8813559322034
4242,4124004,Santana do Itararé,41,PR,511.09249999999986,518.4345238095239,510.2702380952383,514.825,514.5238095238095
4243,4124020,Santa Tereza do Oeste,41,PR,503.60873015873005,521.0810606060605,511.47424242424216,516.0206349206348,507.72727272727275
4244,4124053,Santa Terezinha de Itaipu,41,PR,509.4808553971485,513.3148698884759,506.7001858736056,518.9268839103868,496.13382899628255
4245,4124103,Santo Antônio da Platina,41,PR,522.4608695652176,530.5324528301887,516.6896226415095,531.4415019762846,527.2075471698113
4246,4124202,Santo Antônio do Caiuá,41,PR,477.888679245283,469.7944444444444,464.1388888888886,460.9339622641509,419.25925925925924
4247,4124301,Santo Antônio do Paraíso,41,PR,510.6838709677418,493.9277777777778,497.6055555555557,469.225806451613,472.77777777777777
4248,4124400,Santo Antônio do Sudoeste,41,PR,509.04452830188666,527.015053763441,509.49605734767044,514.9516981132075,535.1971326164875
4249,4124509,Santo Inácio,41,PR,485.60975609756105,485.04831460674154,491.9325842696628,489.8817073170732,492.13483146067415
4250,4124608,São Carlos do Ivaí,41,PR,503.18076923076933,496.99397590361446,488.965060240964,493.1064102564104,482.65060240963857
4251,4124707,São Jerônimo da Serra,41,PR,485.71666666666675,494.88561643835607,487.3541095890406,493.605072463768,463.28767123287673
4252,4124806,São João,41,PR,509.09051094890515,523.2306338028168,504.9978873239439,522.4,506.056338028169
4253,4124905,São João do Caiuá,41,PR,499.13625,495.8499999999999,489.92976190476213,478.26249999999993,504.5238095238095
4254,4125001,São João do Ivaí,41,PR,498.1471074380167,489.1129032258065,486.4620967741935,468.5140495867769,464.6774193548387
4255,4125100,São João do Triunfo,41,PR,504.1285714285715,533.9776223776223,511.77762237762204,514.4353383458646,485.31468531468533
4256,4125209,São Jorge d'Oeste,41,PR,506.06960784313725,523.3065116279074,505.8204651162787,518.0000000000002,510.7906976744186
4257,4125308,São Jorge do Ivaí,41,PR,494.6563380281691,499.90821917808233,495.8863013698632,502.7211267605633,493.972602739726
4258,4125357,São Jorge do Patrocínio,41,PR,504.107142857143,499.9037037037037,483.36944444444447,510.99693877551016,549.4444444444445
4259,4125407,São José da Boa Vista,41,PR,505.9954545454546,531.0205882352941,520.1588235294116,514.7772727272728,529.7058823529412
4260,4125456,São José das Palmeiras,41,PR,492.5131147540984,498.15820895522387,484.8208955223881,494.81967213114746,464.7761194029851
4261,4125506,São José dos Pinhais,41,PR,524.600135658916,541.1008814534979,530.5516999460338,537.1172868217064,524.9037596690052
4262,4125555,São Manoel do Paraná,41,PR,492.42121212121214,507.4323529411765,496.10882352941155,487.04848484848486,495.29411764705884
4263,4125605,São Mateus do Sul,41,PR,526.7602348993292,540.6193910256409,524.2333333333328,538.5471476510065,515.1923076923077
4264,4125704,São Miguel do Iguaçu,41,PR,525.8674796747965,530.3831067961164,515.2700970873785,528.8182926829268,522.3689320388349
4265,4125753,São Pedro do Iguaçu,41,PR,501.4500000000002,511.3456310679613,495.2067961165049,492.57400000000007,487.5728155339806
4266,4125803,São Pedro do Ivaí,41,PR,512.3654867256638,507.388695652174,498.2582608695654,491.67964601769916,525.7391304347826
4267,4125902,São Pedro do Paraná,41,PR,473.5,491.5718749999999,474.484375,481.79999999999995,466.875
4268,4126009,São Sebastião da Amoreira,41,PR,496.858940397351,501.62727272727284,490.5987878787878,481.2986754966887,492.6060606060606
4269,4126108,São Tomé,41,PR,492.89298245614066,511.1313432835821,500.4149253731345,492.80175438596484,478.8059701492537
4270,4126207,Sapopema,41,PR,504.5650602409637,516.4416666666666,498.67261904761887,524.5325301204817,484.5238095238095
4271,4126256,Sarandi,41,PR,501.8542750929365,510.46026352288453,507.8676837725377,497.01026022304916,497.29542302357834
4272,4126272,Saudade do Iguaçu,41,PR,514.0675324675324,507.65125,486.9525,500.2714285714285,504.25
4273,4126306,Sengés,41,PR,488.6394422310757,514.0305343511451,503.5740458015267,490.7633466135459,509.08396946564886
4274,4126355,Serranópolis do Iguaçu,41,PR,503.3409638554218,529.9870588235293,503.08352941176463,534.309638554217,496.47058823529414
4275,4126405,Sertaneja,41,PR,490.098245614035,508.6616666666665,494.9933333333332,501.25877192982455,479.0
4276,4126504,Sertanópolis,41,PR,507.24080882352973,510.88664383561644,506.60821917808283,522.213235294118,493.63013698630135
4277,4126603,Siqueira Campos,41,PR,497.21111111111105,522.6233480176213,514.6916299559473,505.60138888888855,536.2995594713657
4278,4126652,Sulina,41,PR,513.1414634146341,519.4268292682925,484.5243902439024,495.75853658536585,505.3658536585366
4279,4126678,Tamarana,41,PR,514.5806122448979,531.4230769230769,518.0451923076927,531.4387755102042,490.5769230769231
4280,4126702,Tamboara,41,PR,509.5969696969697,495.83098591549305,486.31408450704197,497.96060606060587,481.40845070422534
4281,4126801,Tapejara,41,PR,505.57602040816374,504.28078817733996,505.35714285714243,507.18826530612233,529.35960591133
4282,4126900,Tapira,41,PR,508.86986301369865,512.2389610389613,487.5688311688312,507.8027397260275,514.025974025974
4283,4127007,Teixeira Soares,41,PR,504.96690647482023,521.0482517482516,508.11258741258746,502.7136690647481,509.5104895104895
4284,4127106,Telêmaco Borba,41,PR,513.8401058201061,524.7018943170485,520.4137587238286,511.3412698412698,513.8185443668993
4285,4127205,Terra Boa,41,PR,524.7082677165354,521.9999999999999,504.6456273764259,513.4574803149607,545.6273764258555
4286,4127304,Terra Rica,41,PR,509.50996015936244,508.37441860465105,498.55310077519425,501.26693227091647,510.38759689922483
4287,4127403,Terra Roxa,41,PR,508.85407166123724,506.43599999999986,497.52830769230775,503.7495114006518,481.7846153846154
4288,4127502,Tibagi,41,PR,503.85245901639337,513.6067164179105,503.6126865671643,495.7065573770491,464.92537313432837
4289,4127601,Tijucas do Sul,41,PR,497.5198630136988,514.9473684210526,506.9256578947369,510.7650684931506,493.2894736842105
4290,4127700,Toledo,41,PR,532.4639337952281,543.9086330935259,530.5144244604312,548.4232486528097,540.8992805755396
4291,4127809,Tomazina,41,PR,509.49264705882365,524.9652777777779,518.8,500.7441176470589,509.44444444444446
4292,4127858,Três Barras do Paraná,41,PR,492.25625000000025,514.4059210526319,486.0256578947369,505.02916666666675,468.42105263157896
4293,4127882,Tunas do Paraná,41,PR,487.07105263157905,495.4148936170213,476.9978723404255,480.7605263157895,452.3404255319149
4294,4127908,Tuneiras do Oeste,41,PR,497.37280000000015,501.53615384615364,489.7823076923079,492.8839999999999,514.0
4295,4127957,Tupãssi,41,PR,522.0642857142856,536.6986301369865,515.9328767123286,541.6878571428572,520.6849315068494
4296,4127965,Turvo,41,PR,507.2389743589743,511.19571428571396,499.0742857142857,499.34769230769234,454.4761904761905
4297,4128005,Ubiratã,41,PR,521.9734006734005,528.8575851393192,515.0981424148607,534.7622895622893,566.2538699690402
4298,4128104,Umuarama,41,PR,526.5201194029847,528.2947072072075,519.7509572072078,530.5969552238811,552.1621621621622
4299,4128203,União da Vitória,41,PR,518.9470852017944,529.5500522466047,517.5874608150473,525.7303811659193,509.7805642633229
4300,4128302,Uniflor,41,PR,487.03529411764697,488.2027777777778,488.09999999999997,481.17058823529413,437.77777777777777
4301,4128401,Uraí,41,PR,507.9165938864628,509.57090163934447,496.9311475409839,507.6689956331879,488.11475409836066
